MeanVal,OracleVal,PercOracle,N,Design,Scenario
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0,0.3,0,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.09194999999999999,0.3,0.3065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.15,0.3,0.5,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.05805,0.3,0.1935,1200,3,1
0.3,0.3,1,1200,3,1
0.1161,0.3,0.387,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.1161,0.3,0.387,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.09194999999999999,0.3,0.3065,1200,3,1
0.20804999999999998,0.3,0.6935,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.18389999999999998,0.3,0.613,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.15,0.3,0.5,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.24195,0.3,0.8065,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
0.3,0.3,1,1200,3,1
